latitude_bin0,longitude_bin0,algorithmrun_flag,cover,l2b_quality_flag,omega,rh100,landsat_treecover,urban_proportion,shot_number
41.31045765681091,-72.90736821644829,0,-9999.0,0,1.0,0,32.0,50,173890600200273975
41.310760058462975,-72.90681783229586,0,-9999.0,0,1.0,0,0.0,81,173890600200273976
41.31106242735356,-72.90626748984454,0,-9999.0,0,1.0,0,0.0,91,173890600200273977
41.311364836190826,-72.90571705901208,0,-9999.0,0,1.0,0,5.0,98,173890600200273978
41.31166734865544,-72.9051664249409,0,-9999.0,0,1.0,0,0.0,100,173890600200273979
41.31196972975099,-72.9046159808075,0,-9999.0,0,1.0,0,0.0,100,173890600200273980
41.31227206023869,-72.90406558290337,0,-9999.0,0,1.0,0,0.0,100,173890600200273981
41.31257434859752,-72.90351521020293,0,-9999.0,0,1.0,0,0.0,94,173890600200273982
41.312876655310205,-72.90296475341063,0,-9999.0,0,1.0,0,0.0,100,173890600200273983
41.31317895313252,-72.9024142524603,0,-9999.0,0,1.0,0,0.0,100,173890600200273984
41.31348124283346,-72.90186369943694,0,-9999.0,0,1.0,0,0.0,100,173890600200273985
41.313783526740245,-72.90131308397045,0,-9999.0,0,1.0,0,13.0,100,173890600200273986
41.31408574283515,-72.90076250508272,0,-9999.0,0,1.0,0,0.0,100,173890600200273987
41.3143880582343,-72.90021167320414,0,-9999.0,0,1.0,0,0.0,100,173890600200273988
41.31464450373711,-72.89973879560569,0,-9999.0,0,1.0,0,0.0,100,173890600200273989
41.314946765546956,-72.8991879086728,0,-9999.0,0,1.0,0,3.0,100,173890600200273990
41.31524894105678,-72.89863711138939,0,-9999.0,0,1.0,0,12.0,100,173890600200273991
41.3155512137389,-72.89808610263536,0,-9999.0,0,1.0,0,0.0,100,173890600200273992
41.31585372331473,-72.89753465551183,0,-9999.0,0,1.0,0,0.0,100,173890600200273993
41.31615576988552,-72.89698397178505,0,-9999.0,0,1.0,0,39.0,100,173890600200273994
41.31645806086168,-72.89643285894212,0,-9999.0,0,1.0,0,15.0,100,173890600200273995
41.31676028828149,-72.89588185174571,0,-9999.0,0,1.0,0,0.0,99,173890600200273996
41.31706257927814,-72.89533074491379,0,-9999.0,0,1.0,0,0.0,82,173890600200273997
41.31736491464026,-72.89477958214738,0,-9999.0,0,1.0,0,11.0,43,173890600200273998
41.317667236678375,-72.89422847241869,0,-9999.0,0,1.0,0,11.0,61,173890600200273999
41.317969575008874,-72.89367737635928,0,-9999.0,0,1.0,0,27.0,96,173890600200274000
41.31827218745469,-72.8931258663446,0,-9999.0,0,1.0,0,0.0,100,173890600200274001
41.31857457919315,-72.89257479517984,0,-9999.0,0,1.0,0,0.0,100,173890600200274002
41.31887705875596,-72.89202364898847,0,-9999.0,0,1.0,0,0.0,98,173890600200274003
41.319179557445125,-72.89147255573947,0,-9999.0,0,1.0,0,0.0,90,173890600200274004
41.319482123110795,-72.89092144489709,0,-9999.0,0,1.0,0,0.0,68,173890600200274005
41.31978471184934,-72.89037040224618,0,-9999.0,0,1.0,0,28.0,43,173890600200274006
41.32008732523306,-72.88981943619284,0,-9999.0,0,1.0,0,45.0,44,173890600200274007
41.32039016860188,-72.88926820820825,0,-9999.0,0,1.0,0,0.0,15,173890600200274008
41.32069287501591,-72.88871735377082,0,-9999.0,0,1.0,0,8.0,0,173890600200274009
41.3209956680379,-72.88816650353908,0,-9999.0,0,1.0,0,0.0,16,173890600200274010
41.32129861510453,-72.88761555363888,0,-9999.0,0,1.0,0,3.0,1,173890600200274011
41.32160178335705,-72.88706440042628,0,-9999.0,0,1.0,0,0.0,0,173890600200274012
41.32190465906134,-72.88651391795739,0,-9999.0,0,1.0,0,0.0,0,173890600200274013
41.32220777931022,-72.88596318235734,0,-9999.0,0,1.0,0,0.0,18,173890600200274014
41.32251092569814,-72.8854125550626,0,-9999.0,0,1.0,0,0.0,40,173890600200274015
41.322814147671885,-72.88486194149112,0,-9999.0,0,1.0,0,0.0,27,173890600200274016
41.3231174531443,-72.8843113179294,0,-9999.0,0,1.0,0,0.0,6,173890600200274017
41.323420673465904,-72.88376096116951,0,-9999.0,0,1.0,0,0.0,26,173890600200274018
41.323724003960834,-72.88321052834783,0,-9999.0,0,1.0,0,0.0,10,173890600200274019
41.324027388296436,-72.88266010509358,0,-9999.0,0,1.0,0,12.0,33,173890600200274020
41.32433081803352,-72.88210969552301,0,-9999.0,0,1.0,0,3.0,58,173890600200274021
41.32463422794271,-72.8815594002363,0,-9999.0,0,1.0,0,47.0,60,173890600200274022
41.32493769194709,-72.88100908316044,0,-9999.0,0,1.0,0,47.0,72,173890600200274023
41.325241286096464,-72.8804586045872,0,-9999.0,0,1.0,0,38.0,91,173890600200274024
41.32554480698813,-72.87990830031903,0,-9999.0,0,1.0,0,5.0,64,173890600200274025
41.32584831644984,-72.87935805485249,0,-9999.0,0,1.0,0,0.0,52,173890600200274026
41.326151831195,-72.87880782947369,0,-9999.0,0,1.0,0,37.0,38,173890600200274027
41.32645534071183,-72.8782576316332,0,-9999.0,0,1.0,0,45.0,62,173890600200274028
41.32675887946383,-72.87770739239357,0,-9999.0,0,1.0,0,13.0,77,173890600200274029
41.32706233105979,-72.87715729964718,0,-9999.0,0,1.0,0,0.0,43,173890600200274030
41.327365722578975,-72.87660729685462,0,-9999.0,0,1.0,0,0.0,9,173890600200274031
41.32766931202899,-72.87605693446305,0,-9999.0,0,1.0,0,13.0,1,173890600200274032
41.327972750055984,-72.87550679701809,0,-9999.0,0,1.0,0,0.0,64,173890600200274033
41.32827618149272,-72.87495662747973,0,-9999.0,0,1.0,0,0.0,75,173890600200274034
41.32857949883084,-72.87440659870383,0,-9999.0,0,1.0,0,0.0,64,173890600200274035
41.328882815244135,-72.87385650761821,0,-9999.0,0,1.0,0,0.0,43,173890600200274036
41.32918610656417,-72.87330639019582,0,-9999.0,0,1.0,0,66.0,24,173890600200274037
41.32948934796319,-72.87275629146191,0,-9999.0,0,1.0,0,45.0,9,173890600200274038
41.32979259090814,-72.87220612703776,0,-9999.0,0,1.0,0,76.0,1,173890600200274039
41.330095830068146,-72.87165590944535,0,-9999.0,0,1.0,0,77.0,32,173890600200274040
41.33039893801376,-72.87110585914893,0,-9999.0,0,1.0,0,97.0,41,173890600200274041
41.33070209023521,-72.87055568055001,0,-9999.0,0,1.0,0,18.0,59,173890600200274042
41.331005157927734,-72.87000559646046,0,-9999.0,0,1.0,0,4.0,45,173890600200274043
41.33130825777257,-72.86945541160695,0,-9999.0,0,1.0,0,0.0,76,173890600200274044
41.33161160936227,-72.86890475523107,0,-9999.0,0,1.0,0,47.0,90,173890600200274045
41.33191453282819,-72.86835478874686,0,-9999.0,0,1.0,0,0.0,78,173890600200274046
41.33221755653293,-72.8678046156885,0,-9999.0,0,1.0,0,1.0,94,173890600200274047
41.33252051253014,-72.86725452537793,0,-9999.0,0,1.0,0,0.0,100,173890600200274048
41.33282356857536,-72.86670423550622,0,-9999.0,0,1.0,0,12.0,94,173890600200274049
41.33312653127261,-72.86615407891529,0,-9999.0,0,1.0,0,32.0,84,173890600200274050
41.33342943944312,-72.86560399271526,0,-9999.0,0,1.0,0,4.0,72,173890600200274051
41.33373238704215,-72.86505382027212,0,-9999.0,0,1.0,0,0.0,41,173890600200274052
41.33403528670215,-72.86450371383175,0,-9999.0,0,1.0,0,12.0,65,173890600200274053
41.3343382177863,-72.86395354142665,0,-9999.0,0,1.0,0,11.0,94,173890600200274054
41.33464113356846,-72.86340338613437,0,-9999.0,0,1.0,0,11.0,100,173890600200274055
41.33494404779119,-72.86285322777445,0,-9999.0,0,1.0,0,60.0,35,173890600200274056
41.33524694845997,-72.86230309019801,0,-9999.0,0,1.0,0,47.0,7,173890600200274057
41.33554990140737,-72.86175286048231,0,-9999.0,0,1.0,0,0.0,55,173890600200274058
41.3358528645019,-72.86120261382783,0,-9999.0,0,1.0,0,94.0,17,173890600200274059
41.288634822703024,-72.93293878636814,0,-9999.0,0,1.0,0,0.0,95,173890800200273809
41.288937756265085,-72.93238754419447,0,-9999.0,0,1.0,0,0.0,85,173890800200273810
41.28924040454925,-72.93183684261356,0,-9999.0,0,1.0,0,11.0,100,173890800200273811
41.28954320417152,-72.93128598445088,0,-9999.0,0,1.0,0,0.0,100,173890800200273812
41.28984580745352,-72.93073551591114,0,-9999.0,0,1.0,0,0.0,94,173890800200273813
41.2901483671398,-72.93018517869159,0,-9999.0,0,1.0,0,0.0,96,173890800200273814
41.29045112677324,-72.92963457267717,0,-9999.0,0,1.0,0,0.0,98,173890800200273815
41.29075381438337,-72.92908412822858,0,-9999.0,0,1.0,0,0.0,90,173890800200273816
41.291056397065404,-72.92853389076991,0,-9999.0,0,1.0,0,0.0,65,173890800200273817
41.29135889578736,-72.92798381890007,0,-9999.0,0,1.0,0,0.0,67,173890800200273818
41.29166137064254,-72.92743380781744,0,-9999.0,0,1.0,0,0.0,84,173890800200273819
41.29196410847756,-72.9268833875774,0,-9999.0,0,1.0,0,0.0,79,173890800200273820
41.292266675479304,-72.92633324976333,0,-9999.0,0,1.0,0,0.0,91,173890800200273821
41.29256915217809,-72.92578325663371,0,-9999.0,0,1.0,0,0.0,73,173890800200273822
41.292871582611376,-72.92523332959148,0,-9999.0,0,1.0,0,0.0,71,173890800200273823
41.29317411938829,-72.9246832149905,0,-9999.0,0,1.0,0,0.0,92,173890800200273824
41.29347672457809,-72.9241329659453,0,-9999.0,0,1.0,0,0.0,96,173890800200273825
41.293779163529614,-72.9235829530101,0,-9999.0,0,1.0,0,0.0,91,173890800200273826
41.294081590553844,-72.9230329197753,0,-9999.0,0,1.0,0,0.0,94,173890800200273827
41.294384095016696,-72.92248271416679,0,-9999.0,0,1.0,0,0.0,97,173890800200273828
41.29468644759605,-72.92193269816414,0,-9999.0,0,1.0,0,0.0,85,173890800200273829
41.294989023398436,-72.92138225941687,0,-9999.0,0,1.0,0,0.0,83,173890800200273830
41.29529133048513,-72.92083218291562,0,-9999.0,0,1.0,0,0.0,83,173890800200273831
41.295593706653136,-72.92028191655818,0,-9999.0,0,1.0,0,0.0,95,173890800200273832
41.29589617280657,-72.91973141861813,0,-9999.0,0,1.0,0,0.0,98,173890800200273833
41.29619846727937,-72.91918110324181,0,-9999.0,0,1.0,0,0.0,90,173890800200273834
41.29650103960064,-72.91863023932692,0,-9999.0,0,1.0,0,0.0,91,173890800200273835
41.2967505732155,-72.91816478223096,0,-9999.0,0,1.0,0,0.0,88,173890800200273836
41.29705278699519,-72.91761431842933,0,-9999.0,0,1.0,0,0.0,92,173890800200273837
41.29735535990444,-72.91706320418079,0,-9999.0,0,1.0,0,0.0,61,173890800200273838
41.29765747880761,-72.91651276211843,0,-9999.0,0,1.0,0,0.0,40,173890800200273839
41.2979599002197,-72.91596178464648,0,-9999.0,0,1.0,0,0.0,59,173890800200273840
41.298262205459984,-72.91541095881759,0,-9999.0,0,1.0,0,0.0,91,173890800200273841
41.298564517375084,-72.91486009828745,0,-9999.0,0,1.0,0,0.0,90,173890800200273842
41.29886691807503,-72.91430908272525,0,-9999.0,0,1.0,0,0.0,88,173890800200273843
41.299169190921994,-72.91375827346637,0,-9999.0,0,1.0,0,0.0,94,173890800200273844
41.29947163197631,-72.91320720488544,0,-9999.0,0,1.0,0,0.0,95,173890800200273845
41.29977395886085,-72.91265634431653,0,-9999.0,0,1.0,0,0.0,79,173890800200273846
41.30007634508742,-72.91210542406108,0,-9999.0,0,1.0,0,0.0,21,173890800200273847
41.30037893135739,-72.9115542290007,0,-9999.0,0,1.0,0,0.0,15,173890800200273848
41.3006814712499,-72.91100316856836,0,-9999.0,0,1.0,0,0.0,74,173890800200273849
41.30098399227458,-72.91045221052634,0,-9999.0,0,1.0,0,0.0,93,173890800200273850
41.301286417695664,-72.90990149038343,0,-9999.0,0,1.0,0,0.0,93,173890800200273851
41.30158903230792,-72.9093505610423,0,-9999.0,0,1.0,0,0.0,91,173890800200273852
41.301891832141514,-72.90879944100928,0,-9999.0,0,1.0,0,0.0,80,173890800200273853
41.30219446651007,-72.90824870753595,0,-9999.0,0,1.0,0,0.0,81,173890800200273854
41.30249746712092,-72.90769751546802,0,-9999.0,0,1.0,0,0.0,50,173890800200273855
41.30280017923045,-72.90714693237454,0,-9999.0,0,1.0,0,0.0,89,173890800200273856
41.30310293335306,-72.90659643741401,0,-9999.0,0,1.0,0,0.0,98,173890800200273857
41.303406070963156,-72.90604549203442,0,-9999.0,0,1.0,0,0.0,85,173890800200273858
41.30370902272059,-72.90549502559162,0,-9999.0,0,1.0,0,0.0,67,173890800200273859
41.30401230733305,-72.90494420213687,0,-9999.0,0,1.0,0,0.0,92,173890800200273860
41.30431544493397,-72.90439378578759,0,-9999.0,0,1.0,0,0.0,100,173890800200273861
41.30461857302716,-72.90384354433421,0,-9999.0,0,1.0,0,0.0,100,173890800200273862
41.30492195992894,-72.90329303490891,0,-9999.0,0,1.0,0,0.0,100,173890800200273863
41.305225214536904,-72.90274287812939,0,-9999.0,0,1.0,0,0.0,100,173890800200273864
41.30552877839767,-72.90219235139257,0,-9999.0,0,1.0,0,0.0,100,173890800200273865
41.30583215652012,-72.90164224289992,0,-9999.0,0,1.0,0,22.0,94,173890800200273866
41.306135504565816,-72.90109229146444,0,-9999.0,0,1.0,0,3.0,98,173890800200273867
41.30643898829648,-72.90054221925519,0,-9999.0,0,1.0,0,0.0,98,173890800200273868
41.30674263877578,-72.8999919660125,0,-9999.0,0,1.0,0,12.0,100,173890800200273869
41.307046383857625,-72.89944163795349,0,-9999.0,0,1.0,0,0.0,93,173890800200273870
41.307349962969276,-72.89889164493151,0,-9999.0,0,1.0,0,0.0,94,173890800200273871
41.30765340567707,-72.89834192912619,0,-9999.0,0,1.0,0,0.0,100,173890800200273872
41.30795711657886,-72.89779182770626,0,-9999.0,0,1.0,0,3.0,100,173890800200273873
41.30826068203995,-72.89724199744397,0,-9999.0,0,1.0,0,0.0,100,173890800200273874
41.3085646295408,-72.89669157722838,0,-9999.0,0,1.0,0,0.0,100,173890800200273875
41.30886801098838,-72.89614208642931,0,-9999.0,0,1.0,0,0.0,100,173890800200273876
41.30917163181124,-72.89559221518655,0,-9999.0,0,1.0,0,0.0,100,173890800200273877
41.309475215851975,-72.89504239897146,0,-9999.0,0,1.0,0,0.0,100,173890800200273878
41.30977871156317,-72.89449271047249,0,-9999.0,0,1.0,0,3.0,98,173890800200273879
41.31008247553088,-72.89394256418875,0,-9999.0,0,1.0,0,45.0,100,173890800200273880
41.310385907180944,-72.89339291897353,0,-9999.0,0,1.0,0,6.0,95,173890800200273881
41.31068924492194,-72.89284337968971,0,-9999.0,0,1.0,0,6.0,100,173890800200273882
41.31099295262545,-72.89229318774264,0,-9999.0,0,1.0,0,0.0,91,173890800200273883
41.31129632680307,-72.89174347285838,0,-9999.0,0,1.0,0,43.0,67,173890800200273884
41.311599841080444,-72.89119347241679,0,-9999.0,0,1.0,0,3.0,100,173890800200273885
41.31190318814528,-72.89064368493854,0,-9999.0,0,1.0,0,0.0,100,173890800200273886
41.312206434607084,-72.89009400556272,0,-9999.0,0,1.0,0,0.0,97,173890800200273887
41.31250989991783,-72.8895439210442,0,-9999.0,0,1.0,0,12.0,76,173890800200273888
41.31281310496971,-72.88899420719079,0,-9999.0,0,1.0,0,0.0,60,173890800200273889
41.31311630356008,-72.88844445703901,0,-9999.0,0,1.0,0,0.0,64,173890800200273890
41.31341955591465,-72.88789457567415,0,-9999.0,0,1.0,0,0.0,74,173890800200273891
41.31372269316922,-72.88734483825023,0,-9999.0,0,1.0,0,0.0,87,173890800200273892
41.314025992180284,-72.8867948005372,0,-9999.0,0,1.0,0,0.0,81,173890800200273893
41.314329114076386,-72.88624501176866,0,-9999.0,0,1.0,0,0.0,39,173890800200273894
41.31463229640838,-72.88569509114417,0,-9999.0,0,1.0,0,0.0,4,173890800200273895
41.31493525199749,-72.88514550481425,0,-9999.0,0,1.0,0,0.0,0,173890800200273896
41.3152383859428,-72.88459560115182,0,-9999.0,0,1.0,0,0.0,0,173890800200273897
41.31554163420132,-72.88404548609897,0,-9999.0,0,1.0,0,0.0,0,173890800200273898
41.315844650564046,-72.88349572110324,0,-9999.0,0,1.0,0,0.0,0,173890800200273899
41.31614781537214,-72.88294569445523,0,-9999.0,0,1.0,0,70.0,0,173890800200273900
41.31645067708215,-72.88239613778264,0,-9999.0,0,1.0,0,30.0,0,173890800200273901
41.31675367795734,-72.88184633938813,0,-9999.0,0,1.0,0,0.0,0,173890800200273902
41.31705691258523,-72.88129614913339,0,-9999.0,0,1.0,0,0.0,0,173890800200273903
41.317359787777306,-72.88074652726301,0,-9999.0,0,1.0,0,47.0,0,173890800200273904
41.31766303217798,-72.88019629234248,0,-9999.0,0,1.0,0,80.0,0,173890800200273905
41.31796595476064,-72.87964656261418,0,-9999.0,0,1.0,0,86.0,0,173890800200273906
41.318269074924096,-72.8790965093002,0,-9999.0,0,1.0,0,97.0,0,173890800200273907
41.31857228027259,-72.87854631526211,0,-9999.0,0,1.0,0,18.0,0,173890800200273908
41.318875329798026,-72.87799636809292,0,-9999.0,0,1.0,0,97.0,0,173890800200273909
41.31917869035113,-72.87744591193031,0,-9999.0,0,1.0,0,97.0,52,173890800200273910
41.319481631103415,-72.87689612489999,0,-9999.0,0,1.0,0,0.0,92,173890800200273911
41.319784665938776,-72.87634617496678,0,-9999.0,0,1.0,0,0.0,93,173890800200273912
41.320087870022576,-72.87579593879757,0,-9999.0,0,1.0,0,0.0,98,173890800200273913
41.32039086733468,-72.87524602154284,0,-9999.0,0,1.0,0,0.0,85,173890800200273914
41.3206943172829,-72.87469535629255,0,-9999.0,0,1.0,0,0.0,92,173890800200273915
41.3209972910712,-72.87414544089629,0,-9999.0,0,1.0,0,0.0,90,173890800200273916
41.32130036517333,-72.87359534236107,0,-9999.0,0,1.0,0,0.0,97,173890800200273917
41.32160360326295,-72.87304495578805,0,-9999.0,0,1.0,0,0.0,94,173890800200273918
41.321906659045894,-72.87249483850152,0,-9999.0,0,1.0,0,4.0,96,173890800200273919
41.322210082835326,-72.87194409944367,0,-9999.0,0,1.0,0,5.0,94,173890800200273920
41.32251314741685,-72.87139391119986,0,-9999.0,0,1.0,0,94.0,29,173890800200273921
41.322816032351554,-72.87084398175747,0,-9999.0,0,1.0,0,36.0,69,173890800200273922
41.32311946767764,-72.87029312993629,0,-9999.0,0,1.0,0,47.0,68,173890800200273923
41.323422596156526,-72.86974273830062,0,-9999.0,0,1.0,0,3.0,84,173890800200273924
41.32372608534879,-72.86919172654868,0,-9999.0,0,1.0,0,45.0,87,173890800200273925
41.32402914821912,-72.86864136403982,0,-9999.0,0,1.0,0,0.0,74,173890800200273926
41.324332259687885,-72.86809088140042,0,-9999.0,0,1.0,0,0.0,34,173890800200273927
41.324635697031134,-72.86753982878993,0,-9999.0,0,1.0,0,89.0,0,173890800200273928
41.32493884552561,-72.86698919719015,0,-9999.0,0,1.0,0,100.0,0,173890800200273929
41.325242298778825,-72.86643802564106,0,-9999.0,0,1.0,0,100.0,0,173890800200273930
41.32554545181407,-72.86588728942634,0,-9999.0,0,1.0,0,100.0,0,173890800200273931
41.32584857786175,-72.86533654569475,0,-9999.0,0,1.0,0,100.0,0,173890800200273932
41.32615209040909,-72.86478513810862,0,-9999.0,0,1.0,0,100.0,0,173890800200273933
41.32645512484986,-72.86423445987747,0,-9999.0,0,1.0,0,100.0,0,173890800200273934
41.32675851363983,-72.8636831636604,0,-9999.0,0,1.0,0,100.0,0,173890800200273935
41.32706174206774,-72.86313208333995,0,-9999.0,0,1.0,0,100.0,0,173890800200273936
41.32736501627957,-72.86258088816227,0,-9999.0,0,1.0,0,100.0,0,173890800200273937
41.32766836641287,-72.8620295314016,0,-9999.0,0,1.0,0,64.0,14,173890800200273938
41.32797150243869,-72.86147848398308,0,-9999.0,0,1.0,0,44.0,46,173890800200273939
41.32827483686961,-72.86092708168357,0,-9999.0,0,1.0,0,32.0,11,173890800200273940
41.2884827961743,-72.92118123986496,0,-9999.0,0,1.0,0,0.0,0,173891100200273941
41.28878534814048,-72.92063083144608,0,-9999.0,0,1.0,0,0.0,0,173891100200273942
41.28908806804797,-72.92008021585723,0,-9999.0,0,1.0,0,0.0,0,173891100200273943
41.289390528262,-72.91953003831901,0,-9999.0,0,1.0,0,0.0,0,173891100200273944
41.28969292248294,-72.91897999569913,0,-9999.0,0,1.0,0,0.0,0,173891100200273945
41.289995805486114,-72.91842923342381,0,-9999.0,0,1.0,0,0.0,0,173891100200273946
41.2902980421517,-72.91787947718714,0,-9999.0,0,1.0,0,0.0,0,173891100200273947
41.29060067353753,-72.917329129929,0,-9999.0,0,1.0,0,0.0,0,173891100200273948
41.29090313013424,-72.91677905357967,0,-9999.0,0,1.0,0,0.0,0,173891100200273949
41.291205448334516,-72.91622918522647,0,-9999.0,0,1.0,0,0.0,0,173891100200273950
41.291508074506424,-72.91567883577906,0,-9999.0,0,1.0,0,0.0,0,173891100200273951
41.29181043795433,-72.91512886896832,0,-9999.0,0,1.0,0,0.0,0,173891100200273952
41.292112977389344,-72.91457860734768,0,-9999.0,0,1.0,0,0.0,0,173891100200273953
41.292415389553035,-72.91402850668463,0,-9999.0,0,1.0,0,0.0,0,173891100200273954
41.29271768945455,-72.91347853618046,0,-9999.0,0,1.0,0,0.0,0,173891100200273955
41.29302019228641,-72.91292820700892,0,-9999.0,0,1.0,0,0.0,0,173891100200273956
41.29332249517823,-72.91237812710676,0,-9999.0,0,1.0,0,0.0,0,173891100200273957
41.293625014268194,-72.91182765297106,0,-9999.0,0,1.0,0,0.0,0,173891100200273958
41.29392732901464,-72.91127741954779,0,-9999.0,0,1.0,0,0.0,0,173891100200273959
41.29422975110429,-72.91072694334257,0,-9999.0,0,1.0,0,0.0,0,173891100200273960
41.2945319694076,-72.91017669171872,0,-9999.0,0,1.0,0,0.0,0,173891100200273961
41.29483418062002,-72.90962635685847,0,-9999.0,0,1.0,0,0.0,0,173891100200273962
41.29513666703202,-72.90907550587941,0,-9999.0,0,1.0,0,0.0,56,173891100200273963
41.29538534422672,-72.90860676084021,0,-9999.0,0,1.0,0,0.0,41,173891100200273964
41.29568759108609,-72.90805611584571,0,-9999.0,0,1.0,0,0.0,0,173891100200273965
41.29598995915915,-72.90750522308763,0,-9999.0,0,1.0,0,0.0,0,173891100200273966
41.29629207153417,-72.90695466846906,0,-9999.0,0,1.0,0,0.0,0,173891100200273967
41.296594572537956,-72.90640348018397,0,-9999.0,0,1.0,0,0.0,0,173891100200273968
41.296896790670765,-72.90585269488332,0,-9999.0,0,1.0,0,0.0,0,173891100200273969
41.29719900904621,-72.90530189114061,0,-9999.0,0,1.0,0,0.0,20,173891100200273970
41.29750151362424,-72.90475064450703,0,-9999.0,0,1.0,0,0.0,70,173891100200273971
41.29780376683401,-72.90419978658812,0,-9999.0,0,1.0,0,0.0,98,173891100200273972
41.298106203288576,-72.90364866520723,0,-9999.0,0,1.0,0,0.0,100,173891100200273973
41.298408494683386,-72.90309779323867,0,-9999.0,0,1.0,0,0.0,82,173891100200273974
41.29871083051534,-72.9025468927331,0,-9999.0,0,1.0,0,0.0,48,173891100200273975
41.29901341836367,-72.9019956581519,0,-9999.0,0,1.0,0,0.0,11,173891100200273976
41.29931589814266,-72.90144465076303,0,-9999.0,0,1.0,0,0.0,0,173891100200273977
41.299618442078156,-72.90089361880293,0,-9999.0,0,1.0,0,0.0,0,173891100200273978
41.29992090947323,-72.90034278860671,0,-9999.0,0,1.0,0,0.0,0,173891100200273979
41.300223506460625,-72.89979185731242,0,-9999.0,0,1.0,0,0.0,0,173891100200273980
41.300526296931736,-72.89924073842262,0,-9999.0,0,1.0,0,0.0,0,173891100200273981
41.300829012381826,-72.8986898533196,0,-9999.0,0,1.0,0,0.0,0,173891100200273982
41.30113186568408,-72.89813888859481,0,-9999.0,0,1.0,0,0.0,0,173891100200273983
41.30143462549518,-72.89758820885754,0,-9999.0,0,1.0,0,39.0,2,173891100200273984
41.30173740017118,-72.89703765992499,0,-9999.0,0,1.0,0,0.0,58,173891100200273985
41.302040743402166,-72.89648640799618,0,-9999.0,0,1.0,0,0.0,82,173891100200273986
41.30234352371875,-72.89593618876609,0,-9999.0,0,1.0,0,0.0,59,173891100200273987
41.302646854761804,-72.89538529420959,0,-9999.0,0,1.0,0,0.0,59,173891100200273988
41.30294975786177,-72.89483521023557,0,-9999.0,0,1.0,0,0.0,97,173891100200273989
41.3032529010176,-72.89428490631605,0,-9999.0,0,1.0,0,0.0,99,173891100200273990
41.3035563547789,-72.89373426509987,0,-9999.0,0,1.0,0,0.0,95,173891100200273991
41.30385961774998,-72.89318404251576,0,-9999.0,0,1.0,0,0.0,91,173891100200273992
41.304163133107814,-72.8926335521855,0,-9999.0,0,1.0,0,0.0,81,173891100200273993
41.30446646613295,-72.89208344833342,0,-9999.0,0,1.0,0,0.0,32,173891100200273994
41.3047697976882,-72.89153344451321,0,-9999.0,0,1.0,0,0.0,0,173891100200273995
41.30507341218295,-72.89098309716536,0,-9999.0,0,1.0,0,0.0,0,173891100200273996
41.30537685338027,-72.89043309305313,0,-9999.0,0,1.0,0,0.0,0,173891100200273997
41.305680529546606,-72.88988279907174,0,-9999.0,0,1.0,0,0.0,0,173891100200273998
41.305984059737455,-72.8893327871733,0,-9999.0,0,1.0,0,0.0,0,173891100200273999
41.30628753132559,-72.88878291422752,0,-9999.0,0,1.0,0,0.0,17,173891100200274000
41.30659108668105,-72.88823295302286,0,-9999.0,0,1.0,0,0.0,56,173891100200274001
41.306894623078996,-72.88768305074035,0,-9999.0,0,1.0,0,0.0,95,173891100200274002
41.3071983548053,-72.8871328704468,0,-9999.0,0,1.0,0,0.0,88,173891100200274003
41.30750183322385,-72.88658308740904,0,-9999.0,0,1.0,0,0.0,93,173891100200274004
41.30780535155032,-72.88603324380672,0,-9999.0,0,1.0,0,0.0,95,173891100200274005
41.30810893152506,-72.88548329749821,0,-9999.0,0,1.0,0,3.0,97,173891100200274006
41.308412325494004,-72.88493361608718,0,-9999.0,0,1.0,0,4.0,93,173891100200274007
41.30871600089784,-72.88438347627824,0,-9999.0,0,1.0,0,0.0,88,173891100200274008
41.309019400303775,-72.8838337199865,0,-9999.0,0,1.0,0,0.0,50,173891100200274009
41.30932280558003,-72.88328390644935,0,-9999.0,0,1.0,0,100.0,5,173891100200274010
41.3096262229662,-72.88273401766156,0,-9999.0,0,1.0,0,50.0,8,173891100200274011
41.30992933355503,-72.8821845403251,0,-9999.0,0,1.0,0,5.0,46,173891100200274012
41.310232979432506,-72.8816341896814,0,-9999.0,0,1.0,0,0.0,35,173891100200274013
41.31053625003984,-72.88108435987955,0,-9999.0,0,1.0,0,55.0,12,173891100200274014
41.31083938577607,-72.88053468593995,0,-9999.0,0,1.0,0,100.0,1,173891100200274015
41.311142715428105,-72.87998466792122,0,-9999.0,0,1.0,0,100.0,0,173891100200274016
41.311445772013585,-72.87943502171701,0,-9999.0,0,1.0,0,100.0,0,173891100200274017
41.31174905682793,-72.87888498380114,0,-9999.0,0,1.0,0,89.0,0,173891100200274018
41.31205216344901,-72.8783351775644,0,-9999.0,0,1.0,0,28.0,10,173891100200274019
41.312355213759915,-72.87778541920855,0,-9999.0,0,1.0,0,12.0,45,173891100200274020
41.31265841713849,-72.87723539134105,0,-9999.0,0,1.0,0,5.0,27,173891100200274021
41.312961460809426,-72.8766855739501,0,-9999.0,0,1.0,0,12.0,51,173891100200274022
41.31326462726582,-72.8761355385129,0,-9999.0,0,1.0,0,0.0,95,173891100200274023
41.313567562690636,-72.87558582733001,0,-9999.0,0,1.0,0,18.0,97,173891100200274024
41.313870533162856,-72.87503603670798,0,-9999.0,0,1.0,0,0.0,93,173891100200274025
